Player,Player Id,Season,Date,Home-Game,Minutes Played,Home Game
Jonathan Calleri,284727,2023,2024-08-03,1,90,Home
Jonathan Calleri,284727,2023,2024-08-18,0,8,Away
Jonathan Calleri,284727,2023,2024-08-25,1,70,Home
Jonathan Calleri,284727,2023,2024-09-01,0,85,Away
Jonathan Calleri,284727,2023,2024-09-22,1,13,Home
Jonathan Calleri,284727,2023,2024-09-29,1,90,Home
Jonathan Calleri,284727,2023,2024-10-16,1,90,Home
Jonathan Calleri,284727,2023,2024-10-26,0,90,Away
Jonathan Calleri,284727,2023,2024-11-05,0,90,Away
Jonathan Calleri,284727,2023,2024-11-09,1,86,Home
Jonathan Calleri,284727,2023,2024-07-30,1,90,Home
Jonathan Calleri,284727,2023,2024-08-08,0,88,Away
Jonathan Calleri,284727,2023,2024-08-28,1,90,Home
Jonathan Calleri,284727,2023,2024-09-12,0,90,Away
Jonathan Calleri,284727,2023,2024-01-23,0,90,Away
Jonathan Calleri,284727,2023,2024-01-27,1,75,Home
Jonathan Calleri,284727,2023,2024-01-30,0,90,Away
Jonathan Calleri,284727,2023,2024-02-10,0,90,Away
Jonathan Calleri,284727,2023,2024-02-14,1,90,Home
Jonathan Calleri,284727,2023,2024-02-17,1,90,Home
Jonathan Calleri,284727,2023,2024-02-25,0,90,Away
Jonathan Calleri,284727,2023,2024-02-28,0,90,Away
Jonathan Calleri,284727,2023,2024-03-10,0,45,Away
Jonathan Calleri,284727,2022,2023-04-22,1,90,Home
Jonathan Calleri,284727,2022,2023-05-07,1,27,Home
Jonathan Calleri,284727,2022,2023-05-11,0,78,Away
Jonathan Calleri,284727,2022,2023-05-14,0,74,Away
Jonathan Calleri,284727,2022,2023-05-20,1,77,Home
Jonathan Calleri,284727,2022,2023-05-27,1,90,Home
Jonathan Calleri,284727,2022,2023-06-04,0,90,Away
Jonathan Calleri,284727,2022,2023-06-11,1,90,Home
Jonathan Calleri,284727,2022,2023-06-21,1,90,Home
Jonathan Calleri,284727,2022,2023-06-24,0,90,Away
Jonathan Calleri,284727,2022,2023-07-16,1,71,Home
Jonathan Calleri,284727,2022,2023-07-22,0,66,Away
Jonathan Calleri,284727,2022,2023-08-06,1,90,Home
Jonathan Calleri,284727,2022,2023-08-19,1,28,Home
Jonathan Calleri,284727,2022,2023-08-27,0,26,Away
Jonathan Calleri,284727,2022,2023-09-13,0,79,Away
Jonathan Calleri,284727,2022,2023-09-27,1,16,Home
Jonathan Calleri,284727,2022,2023-09-30,1,90,Home
Jonathan Calleri,284727,2022,2023-04-18,1,45,Home
Jonathan Calleri,284727,2022,2023-05-23,0,25,Away
Jonathan Calleri,284727,2022,2023-06-08,1,45,Home
Jonathan Calleri,284727,2022,2023-06-27,1,45,Home
Jonathan Calleri,284727,2022,2023-08-03,0,90,Away
Jonathan Calleri,284727,2022,2023-08-10,1,90,Home
Jonathan Calleri,284727,2022,2023-08-24,0,90,Away
Jonathan Calleri,284727,2022,2023-08-31,1,90,Home
Jonathan Calleri,284727,2022,2023-05-17,0,90,Away
Jonathan Calleri,284727,2022,2023-06-01,1,90,Home
Jonathan Calleri,284727,2022,2023-07-05,1,45,Home
Jonathan Calleri,284727,2022,2023-07-13,0,87,Away
Jonathan Calleri,284727,2022,2023-07-25,0,25,Away
Jonathan Calleri,284727,2022,2023-08-16,1,89,Home
Jonathan Calleri,284727,2022,2023-09-17,0,90,Away
Jonathan Calleri,284727,2022,2023-09-24,1,90,Home
Jonathan Calleri,284727,2022,2023-01-19,0,90,Away
Jonathan Calleri,284727,2022,2023-01-22,0,90,Away
Jonathan Calleri,284727,2022,2023-01-29,1,90,Home
Jonathan Calleri,284727,2022,2023-02-12,1,90,Home
Jonathan Calleri,284727,2022,2023-02-15,1,90,Home
Jonathan Calleri,284727,2022,2023-02-21,0,90,Away
Jonathan Calleri,284727,2022,2023-02-25,1,43,Home
Jonathan Calleri,284727,2021,2022-04-17,0,90,Away
Jonathan Calleri,284727,2021,2022-04-23,0,90,Away
Jonathan Calleri,284727,2021,2022-05-02,1,90,Home
Jonathan Calleri,284727,2021,2022-05-08,0,82,Away
Jonathan Calleri,284727,2021,2022-05-15,1,90,Home
Jonathan Calleri,284727,2021,2022-05-22,0,90,Away
Jonathan Calleri,284727,2021,2022-05-28,1,90,Home
Jonathan Calleri,284727,2021,2022-06-04,0,90,Away
Jonathan Calleri,284727,2021,2022-06-09,0,90,Away
Jonathan Calleri,284727,2021,2022-06-12,1,90,Home
Jonathan Calleri,284727,2021,2022-06-16,0,90,Away
Jonathan Calleri,284727,2021,2022-06-18,1,83,Home
Jonathan Calleri,284727,2021,2022-06-25,1,45,Home
Jonathan Calleri,284727,2021,2022-07-03,0,90,Away
Jonathan Calleri,284727,2021,2022-07-10,0,90,Away
Jonathan Calleri,284727,2021,2022-07-17,1,25,Home
Jonathan Calleri,284727,2021,2022-07-23,1,90,Home
Jonathan Calleri,284727,2021,2022-07-31,0,45,Away
Jonathan Calleri,284727,2021,2022-08-06,1,45,Home
Jonathan Calleri,284727,2021,2022-08-14,1,81,Home
Jonathan Calleri,284727,2021,2022-08-21,0,29,Away
Jonathan Calleri,284727,2021,2022-08-27,1,90,Home
Jonathan Calleri,284727,2021,2022-09-11,1,21,Home
Jonathan Calleri,284727,2021,2022-09-18,0,90,Away
Jonathan Calleri,284727,2021,2022-09-25,1,66,Home
Jonathan Calleri,284727,2021,2022-10-06,0,90,Away
Jonathan Calleri,284727,2021,2022-10-09,1,90,Home
Jonathan Calleri,284727,2021,2022-10-16,0,90,Away
Jonathan Calleri,284727,2021,2022-10-20,1,90,Home
Jonathan Calleri,284727,2021,2022-10-23,0,90,Away
Jonathan Calleri,284727,2021,2022-10-27,1,90,Home
Jonathan Calleri,284727,2021,2022-11-01,1,90,Home
Jonathan Calleri,284727,2021,2022-11-05,0,73,Away
Jonathan Calleri,284727,2021,2022-11-08,1,90,Home
Jonathan Calleri,284727,2021,2022-11-13,0,80,Away
Jonathan Calleri,284727,2021,2022-04-14,1,12,Home
Jonathan Calleri,284727,2021,2022-06-30,0,87,Away
Jonathan Calleri,284727,2021,2022-08-03,1,85,Home
Jonathan Calleri,284727,2021,2022-08-10,0,90,Away
Jonathan Calleri,284727,2021,2022-09-01,0,90,Away
Jonathan Calleri,284727,2021,2022-09-08,1,90,Home
Jonathan Calleri,284727,2021,2022-10-01,1,90,Home
Jonathan Calleri,284727,2021,2022-04-20,0,90,Away
Jonathan Calleri,284727,2021,2022-05-12,1,78,Home
Jonathan Calleri,284727,2021,2022-06-23,1,90,Home
Jonathan Calleri,284727,2021,2022-07-14,0,90,Away
Jonathan Calleri,284727,2021,2022-07-28,1,90,Home
Jonathan Calleri,284727,2021,2022-08-18,0,83,Away
Jonathan Calleri,284727,2021,2022-08-24,1,90,Home
Jonathan Calleri,284727,2021,2022-09-14,0,86,Away
Jonathan Calleri,284727,2021,2022-01-30,1,30,Home
Jonathan Calleri,284727,2021,2022-02-03,0,81,Away
Jonathan Calleri,284727,2021,2022-02-09,1,90,Home
Jonathan Calleri,284727,2021,2022-02-13,0,30,Away
Jonathan Calleri,284727,2021,2022-02-17,1,90,Home
Jonathan Calleri,284727,2021,2022-02-20,0,31,Away
Jonathan Calleri,284727,2021,2022-02-28,0,30,Away
Jonathan Calleri,284727,2021,2022-03-05,1,76,Home
Jonathan Calleri,284727,2021,2022-03-10,1,90,Home
Jonathan Calleri,284727,2021,2022-03-19,1,45,Home
Jonathan Calleri,284727,2021,2022-03-27,1,90,Home
Jonathan Calleri,284727,2021,2022-03-30,1,90,Home
Jonathan Calleri,284727,2021,2022-04-03,0,90,Away
Bruno Rodrigues,406766,2023,2024-01-24,1,60,Home
Bruno Rodrigues,406766,2022,2023-04-22,1,90,Home
Bruno Rodrigues,406766,2022,2023-04-29,0,90,Away
Bruno Rodrigues,406766,2022,2023-05-06,1,90,Home
Bruno Rodrigues,406766,2022,2023-05-10,1,90,Home
Bruno Rodrigues,406766,2022,2023-05-14,0,90,Away
Bruno Rodrigues,406766,2022,2023-05-22,1,90,Home
Bruno Rodrigues,406766,2022,2023-05-27,0,90,Away
Bruno Rodrigues,406766,2022,2023-06-03,1,90,Home
Bruno Rodrigues,406766,2022,2023-06-10,0,90,Away
Bruno Rodrigues,406766,2022,2023-06-21,1,90,Home
Bruno Rodrigues,406766,2022,2023-06-24,1,90,Home
Bruno Rodrigues,406766,2022,2023-07-01,0,90,Away
Bruno Rodrigues,406766,2022,2023-07-08,0,90,Away
Bruno Rodrigues,406766,2022,2023-07-16,1,90,Home
Bruno Rodrigues,406766,2022,2023-07-23,1,90,Home
Bruno Rodrigues,406766,2022,2023-08-14,0,23,Away
Bruno Rodrigues,406766,2022,2023-08-19,1,82,Home
Bruno Rodrigues,406766,2022,2023-08-27,0,28,Away
Bruno Rodrigues,406766,2022,2023-09-03,1,90,Home
Bruno Rodrigues,406766,2022,2023-09-14,0,31,Away
Bruno Rodrigues,406766,2022,2023-09-20,0,45,Away
Bruno Rodrigues,406766,2022,2023-10-01,1,31,Home
Bruno Rodrigues,406766,2022,2023-10-19,1,85,Home
Bruno Rodrigues,406766,2022,2023-10-22,0,90,Away
Bruno Rodrigues,406766,2022,2023-10-25,1,90,Home
Bruno Rodrigues,406766,2022,2023-11-02,0,90,Away
Bruno Rodrigues,406766,2022,2023-11-05,1,90,Home
Bruno Rodrigues,406766,2022,2023-11-11,0,90,Away
Bruno Rodrigues,406766,2022,2023-11-18,0,86,Away
Bruno Rodrigues,406766,2022,2023-11-22,1,90,Home
Bruno Rodrigues,406766,2022,2023-11-27,0,90,Away
Bruno Rodrigues,406766,2022,2023-11-30,1,83,Home
Bruno Rodrigues,406766,2022,2023-12-03,0,78,Away
Bruno Rodrigues,406766,2022,2023-12-06,1,90,Home
Bruno Rodrigues,406766,2022,2023-04-25,1,90,Home
Bruno Rodrigues,406766,2022,2023-05-17,0,90,Away
Bruno Rodrigues,406766,2022,2023-05-31,1,45,Home
Bruno Rodrigues,406766,2022,2023-01-28,1,90,Home
Bruno Rodrigues,406766,2022,2023-02-04,0,90,Away
Bruno Rodrigues,406766,2022,2023-02-07,1,90,Home
Bruno Rodrigues,406766,2022,2023-02-13,1,90,Home
Bruno Rodrigues,406766,2022,2023-02-18,0,90,Away
Bruno Rodrigues,406766,2022,2023-02-23,0,90,Away
Bruno Rodrigues,406766,2022,2023-03-04,1,81,Home
Bruno Rodrigues,406766,2022,2023-03-11,1,90,Home
Bruno Rodrigues,406766,2022,2023-03-19,0,90,Away
Bruno Rodrigues,406766,2021,2022-07-23,1,77,Home
Bruno Rodrigues,406766,2021,2022-07-30,0,90,Away
Bruno Rodrigues,406766,2021,2022-08-06,1,84,Home
Bruno Rodrigues,406766,2021,2022-08-09,0,90,Away
Bruno Rodrigues,406766,2021,2022-08-13,1,90,Home
Bruno Rodrigues,406766,2021,2022-08-21,0,86,Away
Bruno Rodrigues,406766,2021,2022-08-26,1,63,Home
Bruno Rodrigues,406766,2021,2022-08-30,0,90,Away
Bruno Rodrigues,406766,2021,2022-09-04,1,45,Home
Bruno Rodrigues,406766,2021,2022-09-08,1,90,Home
Bruno Rodrigues,406766,2021,2022-09-17,0,90,Away
Bruno Rodrigues,406766,2021,2022-09-21,1,90,Home
Bruno Rodrigues,406766,2021,2022-09-28,0,86,Away
Bruno Rodrigues,406766,2021,2022-10-05,1,67,Home
Bruno Rodrigues,406766,2021,2022-10-09,0,90,Away
Bruno Rodrigues,406766,2021,2022-10-14,0,90,Away
Bruno Rodrigues,406766,2021,2022-10-18,1,13,Home
Bruno Rodrigues,406766,2021,2022-11-06,1,74,Home
Bruno Rodrigues,406766,2021,2021-08-15,1,90,Home
Bruno Rodrigues,406766,2021,2021-08-20,0,90,Away
Bruno Rodrigues,406766,2021,2021-08-28,1,66,Home
Bruno Rodrigues,406766,2021,2021-09-12,0,24,Away
Bruno Rodrigues,406766,2021,2021-09-18,1,22,Home
Bruno Rodrigues,406766,2021,2021-09-25,0,1,Away
Bruno Rodrigues,406766,2021,2021-10-01,1,23,Home
Bruno Rodrigues,406766,2021,2021-10-23,0,18,Away
Bruno Rodrigues,406766,2021,2021-11-05,0,2,Away
Bruno Rodrigues,406766,2021,2021-11-27,1,13,Home
Bruno Rodrigues,406766,2021,2021-12-05,0,52,Away
Bruno Rodrigues,406766,2021,2021-12-12,1,64,Home
Bruno Rodrigues,406766,2021,2021-12-17,0,90,Away
Bruno Rodrigues,406766,2021,2022-01-09,0,74,Away
Bruno Rodrigues,406766,2021,2022-01-13,1,90,Home
Bruno Rodrigues,406766,2021,2022-01-16,1,30,Home
Bruno Rodrigues,406766,2021,2022-01-23,0,90,Away
Bruno Rodrigues,406766,2021,2022-01-31,1,85,Home
Bruno Rodrigues,406766,2021,2022-02-06,0,90,Away
Bruno Rodrigues,406766,2021,2022-02-13,1,68,Home
Bruno Rodrigues,406766,2021,2022-02-20,0,72,Away
Bruno Rodrigues,406766,2021,2022-02-26,1,84,Home
Bruno Rodrigues,406766,2021,2022-03-06,0,82,Away
Bruno Rodrigues,406766,2021,2022-03-12,1,90,Home
